AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000484;Normal/Akutt;;001115;Ventilator, intensiv, voksen/barn;E037E-SV 900B;;;;;08.08.1994;08.08.1994;Rune Aalberg (aaruau);Å4 MMHG AVVIK PÅ LUFTVEISTRYKKET.  DRIFT I TRYKKTRANSDUCEREN KALIBRERT VEKK.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000485;Normal/Akutt;;001115;Ventilator, intensiv, voksen/barn;E037E-SV 900B;;;;;22.11.1994;22.11.1994;Rune Aalberg (aaruau);"1500-TIMERS SEVICE.  BYTTET DEFFEKT STEPMOTOR (INSP. VALVE) OG UTFØRT 1500-   
TIMERS SERVICE.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;116,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000486;Normal/Akutt;;001115;Ventilator, intensiv, voksen/barn;E037E-SV 900B;;;;;24.11.1995;24.11.1995;* Espen HELLANG (EH);TRIGGNIVÅ ALARMERER  KALIBRERT TRIG-NIVÅ;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;187,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000664;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;12.02.1991;12.02.1991;* Originale data (!SYS);"1000-TIMERS SERVICE PÅKREVD  UTFØRT 1000-TIMERS SERVICE. SIKKERHETS OG        
FUNKSJONSKONTROLLERT. FUNNET OK";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;2,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000665;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;11.04.1991;11.04.1991;* Originale data (!SYS);"1000-TIMERS SERVICE PÅKREVD  UTFØRT 1000-TIMERS SERVICE, BYTTET DEFEKT        
O2-CELLE. SIKKERHETS OG FUNKSJONSKONTROLLERT, FUNNET OK";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;3,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000666;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;26.03.1992;26.03.1992;* Originale data (!SYS);"EKSPIRASJONSFASEN SVIKTET AV OG TIL.  KONTROLLERT EKSPIRASJONSVENTIL OG SMURT 
OPP INLET-VALV SIKKERHETS OG FUNKSJONSKONTROLLERT, FUNNET OK.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;24,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000667;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;09.06.1992;09.06.1992;* Originale data (!SYS);"VISER FEIL UTÅNDAD MINUTTVOLUM, RAR LYD OG STOPPER OPP HVIS VI HOLDER FOR     
UTGANGEN SKIFTET FLOWTRANSDUCER I EKSP.KANAL SKIFTET TREKKMAGNET OG O2-CELLE  
FUNKSJONSKONTROLL OG KALIBRERING";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000668;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;17.11.1993;17.11.1993;Rune Aalberg (aaruau);O2-CELLA VIRKER IKKE.  SKIFTET O2-CELLA.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;21,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000669;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;06.01.1994;06.01.1994;Rune Aalberg (aaruau);02-ALARM.  SKIFTET O2-SENSOR FORUTEN NORMAL 1500-TIMERS SERVICE.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;4,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000670;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;22.11.1994;22.11.1994;Rune Aalberg (aaruau);"1500 TIMERS-SERVICE + FEIL OPPDAGET MED RESP.FREKVEN- SEN. BYTTET             
TIMING-KORTET (PC757) OG UTFØRT 1500-TIMERS- SERVICE.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;284,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000671;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;18.12.1994;18.12.1994;Rune Aalberg (aaruau);O2-CELLE UTBRENT.  SKIFTET O2-CELLE. TESTET OK!;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000672;Normal/Akutt;;001191;Ventilator, intensiv, voksen/barn;E347E SV 900C;12.08.1999;;;;10.10.1995;10.10.1995;* Espen HELLANG (EH);1500 TIMERS SERVICE  1500 TIMERS SERVICE UTFØRT;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;29,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000736;Normal/Akutt;;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;14.06.1993;14.06.1993;Rune Aalberg (aaruau);"LEKKASJE VED TETTHETSKONTROLL. LUFTVEISTRYKKET FALLER TIL 0. TESTET OG FUNNET 
FEIL I EKSPIRASJONS-BLOKKA (TILLEGGS- UTSTYR). LØSNET MUTTER VAR LØSNET OG    
MÅTTE SKRUES TIL. TESTET OG FUNNET I ORDEN.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;101,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000737;Normal/Akutt;;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;22.12.1994;22.12.1994;Rune Aalberg (aaruau);"LUFTEVEISTRYKKET FALLER IKKE NED TIL 0 PÅ SKALAEN.  KALIBRERT APPARATET,      
SPESIELT MED HENSYN PÅ NULLPUNKT.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000738;Normal/Akutt;;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;08.01.1996;08.01.1996;* Espen HELLANG (EH);"PAS. TRYKK UNDER NULL. ENE FLOWMÅLER ER VARM.  JUSTERT ELEKTRONISK NULLPUNKT. 
 FORKLART BRUKERNE AT FLOWMÅLEREN PÅ EKSP. SIDE MÅ VÆRE VARM FOR Å UNNGÅ      
KONDENS.  SERVICE OM CA. 500 TIMER";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000739;Normal/Akutt;;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;18.01.1996;18.01.1996;* Espen HELLANG (EH);SERVICE  1500 TIMERS SERVICE UTFØRT. -> 9692 TIMER. SIST SERVICE 23.12.93;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;80,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000740;Normal/Akutt;;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;25.01.1996;25.01.1996;* Espen HELLANG (EH);"MISSFORHOLD MELLOM INN OG UT. ØNSKER 1000 TIMERS.  1000 TIMERS SERVICE, INKL. 
KALIBRERING.  NB: LITEN LEKKASJE (OK)";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;3,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001088;Normal/Akutt;;001400;Ventilator, intensiv, voksen/barn;E037E-SV 900;06.10.1997;;;;01.01.1980;01.01.1980;* Originale data (!SYS);1000 TIMERS SERVICE SKIFTET DEFEKT FLOW-TRANSDUCER;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001089;Normal/Akutt;;001400;Ventilator, intensiv, voksen/barn;E037E-SV 900;06.10.1997;;;;15.11.1990;15.11.1990;* Originale data (!SYS);"EKSPIRERT MIN VOLUM VAR 5 L/MIN STØRRE ENN INNSTILT.  BYTTET                  
EKSPIRASJONS-MESH WIRE NETT SOM VAR TILSTOPPE AV FORATØVET MEDISIN.         
KALIBRERT OG FUNKSJONSKONTROLLERT, SIKKERHETSTESTET OG FUNNET OK.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;24,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001090;Normal/Akutt;;001400;Ventilator, intensiv, voksen/barn;E037E-SV 900;06.10.1997;;;;17.10.1991;17.10.1991;* Originale data (!SYS);"VISTE FOR HØYE VERDIER PÅ EKSP. MIN VOLUM I STEDET FOR DET SOM VAR INNSTILT.  
BYTTET DEFEKT FORFORSTERKERKORT, DA DETTE HEDDE BRUDD I LEDNINGEN MELLOM      
TRANSDUCERPLUGG OG FORSTERKERKORT. BYTTET TILSMUSSET MESHWIRE-NET. SATT INN   
FORFORSTERKERKORT (342B) I STEDET FOR (342A) DA DETTE IFØLGE LEVERANDØREN     
IKKE HADDE NOEN BETYDNING SIKKERHETS OG FUNKSJONSKONTROLLERT, FUNNET OK.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;3,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001091;Normal/Akutt;;001400;Ventilator, intensiv, voksen/barn;E037E-SV 900;06.10.1997;;;;11.01.1993;11.01.1993;Rune Aalberg (aaruau);"1000-TIMERS SERVICE.  GJENNOMFØRT FVH. POT.METER FOR KAL. AV 3.2V FOR EKSP.   
MINUTTVOLUM USTABILT, ER DERFOR SKIFTET.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;97,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001092;Normal/Akutt;;001400;Ventilator, intensiv, voksen/barn;E037E-SV 900;06.10.1997;;;;05.10.1994;05.10.1994;Rune Aalberg (aaruau);1500-SERVICE.  SKIFTET 1000-TIMERS-DELER. ELLERS OK!;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001093;Normal/Akutt;;001400;Ventilator, intensiv, voksen/barn;E037E-SV 900;06.10.1997;;;;15.06.1995;15.06.1995;* Espen HELLANG (EH);"MINUTTVOLUM VISER 0  LODDET EN BRUN LEDNING SOM VAR LØS TIL ELEKTROMAGNETEN   
SOM ÅPNER OG LUKKER KLYPA FOR EXPIRASJON";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;3,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001094;Normal/Akutt;;001400;Ventilator, intensiv, voksen/barn;E037E-SV 900;06.10.1997;;;;07.12.1995;07.12.1995;* Espen HELLANG (EH);"1500 TIMERS SERVICE  1500 TIMERS SERVICE UTFØRT. TELLERSTAND 1979T. NESTE     
SERVICE 3500T.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;47,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001095;Normal/Akutt;;001401;Ventilator, intensiv, voksen/barn;E037E-SV 900;;;;;01.01.1980;01.01.1980;* Originale data (!SYS);1000 TIMERS SERVICE;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005387;Normal/Akutt;FiO2 alarm 6/7-99. Byttet O2 celle. Fikk samme feil 7/7-99.;005777;Ventilator, intensiv, voksen/barn;84 11 740;28.03.2000;;;;12.07.1999;12.07.1999;*  (hsti);Har testet apparatet over flere dager uten å få fram feilen. Har også vært i kontakt med Dräger for å få event. tips. Ble enige om å prøve app. på pasient igjen.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001949;Normal/Akutt;;002556;Ventilator, intensiv, barn/nyfødte;BP 2001 BV 240;;;;;12.03.1992;12.03.1992;* Originale data (!SYS);STOR SERVICE  STOR SERVICE UTFØRT VED 14.349 TIMER MEDIKONTROLL;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;237,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001950;Normal/Akutt;;002556;Ventilator, intensiv, barn/nyfødte;BP 2001 BV 240;;;;;04.01.1995;04.01.1995;* Originale data (!SYS);"BEHØVER F.V.H.  FIRMA UTFØRT F.V.H. DESSUTEN FESTET MED NYE SKRUER DEN        
LØSNEDE O2-BLENDING BLEED VALVE. FESTET LØSNET UTGANG TIL ''PROX AIRWAY''       
NIPPEL. PRESSURE RELIEF VALVE JUSTERT TIL 35 CM VANN. TIMETELLER: 17662";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;479,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST001951;Normal/Akutt;;002556;Ventilator, intensiv, barn/nyfødte;BP 2001 BV 240;;;;;19.09.1995;19.09.1995;* Espen HELLANG (EH);"FEIL MED PRESSURE LIMIT KNOTTEN  FEILEN HADDE SITT UTSPRING I AT DET VAR VANN 
I STERLIFILTERET. BLÅST UT AV.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;532,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005281;Normal/Akutt;Måler feil O2-verdi (for høy).;005782;Ventilator, intensiv, voksen/barn;84 11 740;;;;;02.06.1999;03.06.1999;Rune Aalberg (aaruau);Skiftet O2-sensor.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;250,00;27,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST002661;Normal/Akutt;;003568;Ventilator, intensiv, barn/nyfødte;BP 2001 BV 143;;;;;22.04.1993;22.04.1993;Rune Aalberg (aaruau);"AVD.: ALARMERER KONTINUERLIG PÅ LOW INSP. PRESSURE NÅR CPAP BENYTTES TESTET 
OG FUNNET I ORDEN. MAN HAR SANNSYNLIGVIS HATT EN LEKKASJE I PASIENTSLANGENE.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;125,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
