AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004708;Normal/Akutt;"Lyser på output error v/bruk av cut. Melding nr.48. Hjalp ikke å skru         
effekten opp til 160W. Kunne muligens prøvd mer ";004029;Diatermi, universal, komplett;10128;18.04.2000;;;;24.07.1998;24.07.1998;Rune Otto Andreassen (ANRO);"Testet apparat. Skiftet pot.meter TP17 pga. drift. TEST 16-12, auto cut viste 
16). Justerte TP17 slik at Auto cut viser 0..1. Funksjonstestet app. -> OK!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;1 440,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004709;Normal/Akutt;"Lampen til feildosering lyste. App. virket ikke på cut. Byttet                
diatermi(penn), ingen forandring. Byttet diatermiapparat og alt fungerte OK.";004030;Diatermi, universal, komplett;10128;21.09.1999;;;;20.08.1998;20.08.1998;Rune Otto Andreassen (ANRO);"Test 16-12: Auto cut justert fra +30 til 0. Lenge siden sist, derfor ikke     
byttet pot.meter TP17.                                                        
Uteffekter: Cut,max =300W,  Forced coag.max =120, Spray =119, Soft=110.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;360,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004710;Normal/Akutt;Lyser på output error. ( Cutten virket ikke i en øhj.situasjon);004029;Diatermi, universal, komplett;10128;18.04.2000;;;;08.09.1998;08.09.1998;Rune Otto Andreassen (ANRO);"Alt fungerer greit under testing hos oss. Får ikke frem feil. Vennligst prøv  
igjen.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;720,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004714;Normal/Akutt;Slår ut på feilmelding. Når apparat byttes ut fungerer alt normalt.;004396;Diatermi, universal, komplett;10128;;;;;10.05.1998;10.05.1998;Rune Otto Andreassen (ANRO);"Test 16-12: Auto cut viser 40. Justert TP17 til display viser 0.              
Har hatt ute alle kortene (utenom CPU) + pusset en del kontakter.             
Testet. Ser ok ut.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;120,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004715;Normal/Akutt;Lyser på output error.;004029;Diatermi, universal, komplett;10128;18.04.2000;;;;01.04.1998;01.04.1998;Rune Otto Andreassen (ANRO);"Fant ingen feil på apparat.Siste feilmelding: ERR.10 => feil innstilling på   
CUT (muligens ikke innstilt høyt nok i forhold til effektbehov)";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;768,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004716;Normal/Akutt;Feilmelding og alarm.;005582;Diatermi, universal, komplett;10128-032;12.02.2013;;;;15.07.1998;15.07.1998;Rune Otto Andreassen (ANRO);Testet. Fant ingen feil. Prøv igjen.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;168,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004795;Normal/Akutt;Nettledningen er brunsvidd ved støpsel.;004394;Diatermi, universal, komplett;10128;;;;;30.11.1998;01.12.1998;Morten Ruud (rumo);Skiftet nettstøpsel, og kortet inn ledningen 5 cm.  Ledningen var kun brunfarget. Ingen tegn til kortslutning eller varmgang.  Elektrisk sikkerhetstest OK.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005420;Normal/Akutt;Ingen effekt ut ved bipolar.  Error 3 ved selvtest.;004397;Diatermi, universal, komplett;10128;;;;;27.07.1999;27.07.1999;Morten Ruud (rumo);"Rep. utført ved fabrikk: byttet dele nr. 30128-350RA som er HF-generator.
Testet effekt ut: OK
Sikkerhetstest: OK";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005434;Normal/Akutt;"Høsten 1998: Testet uteffekter. Veldig lave på forced og spray coagulation. (ST-GEN.)
Forced = 40W på 120W. Samme på Spray coag.";004034;Diatermi, universal, komplett;10128;28.04.2000;;;;09.08.1999;09.08.1999;Rune Otto Andreassen (ANRO);Høsten 1998: Sjekket app. Effektmotstand 16 ohm/25W defekt. Skiftet denne. (Måtte bestilles). Ingen bedring. Kryssbyttet ST-GEN-board med app. som allikevel skulle sendes til service hos firma. (App.nr.4028). App. fungerer. Sjekket i henhold til safety checks. OK!;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;750,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005069;Normal/Akutt;Error 45  og feildosering:  apparatet sendes til leverandør, da det har vært i gulvet1 (se forrige rep.);004031;Diatermi, universal, komplett;10128;;;;;19.03.1999;19.03.1999;Morten Ruud (rumo);"App. tilbake fra lev.:  De skifte HF-generator.  Testet og kalibrert.
Gjennomført prosedyre: alt OK";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005454;Normal/Akutt;App. virket ikke, alt så normalt ut på displayet. Byttet diatermiledning uten virkning.;004028;Diatermi, universal, komplett;10128;;;;;13.08.1999;13.08.1999;Morten Ruud (rumo);Testet apparat, bl.a. uteffekter. Fant ingen feil. Prøv igjen.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;250,00;2,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005455;Normal/Akutt;16.11.1998: Err. 13 - 14 - 16 , lyser rødt på NESSY ved begge uttak for coagulasjon ( OK ved cutting);004032;Diatermi, universal, komplett;10128;;;;;13.08.1999;13.08.1999;Rune Otto Andreassen (ANRO);"17.11.1998: ERR.13-14 og 16: Motstand mellom nøytralelektrode og pasient overstiger øvre grense (120ohm). Dette kan bl.a. skyldes platekabel defekt eller dårlig kontakt til pasient.
Test 16-9 NESSY monitor: Justert TP9  (se forøvrig data i notatbok).";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;2,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005002;Normal/Akutt;output error hele tiden.  Error melding opp på display.;004029;Diatermi, universal, komplett;10128;18.04.2000;;;;18.02.1999;18.02.1999;Morten Ruud (rumo);Prøvd å provosere frem feil, men alt virker normalt.  Grovsjekk av effekt: OK  Sendt opp igjen med beskjed om at de må prøve igjen.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005010;Normal/Akutt;"ERROR OUTPUT HELE TIDEN!  
Effekten litt lav, og test 16-12 viser 27.";004033;Diatermi, universal, komplett;10128;03.12.1999;;;;22.02.1999;22.02.1999;Morten Ruud (rumo);"Byttet  pot.meter 17.  Justert inn vha. test 16-12.  Grovsjekk av effekt; OK.  Elektrisk sikkerhetstest; OK";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;375,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005055;Normal/Akutt;Koagulasjonen virker ikke.;004394;Diatermi, universal, komplett;10128;;;;;16.03.1999;16.03.1999;Morten Ruud (rumo);"Testet.  COAG virker.  Justert repetisjonsfrekvensen.  
Fikk output error og feilmelding nr. 37 () ved hard testing.  (Samme feil som vi har hatt på en del andre app.)  Modifikasjon anbefalt av firma  for å unngå dette problemet: loddet på en 1uF/35V kondensator over T2 på HF-generator.
Gjennomført forebyggende vedlikehold: alt OK.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004079;Normal/Akutt;Lyser rødt på feildosering. Virker ikke ved bruk av koagulasjon.;004029;Diatermi, universal, komplett;10128;18.04.2000;;;;27.10.1997;27.10.1997;Rune Otto Andreassen (ANRO);"Justert TP17 (rep.freq): 75-110 -> 0..1 (Pot.meter problem). Ny software      
VER.1.05 installert, NESSY ver. 3 satt. Programmert på ny.                    
Safety checks -> justert NE-monitor (11.3), TEST 16-9 TP9 (se notat!)         
OK! Meditest: OK!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;312,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004137;Normal/Akutt;Lyser på output error.;004029;Diatermi, universal, komplett;10128;18.04.2000;;;;11.11.1997;11.11.1997;Rune Otto Andreassen (ANRO);"Prøvd alt mulig, uten å klare å fremprovosere samme feil. Justert litt        
på uteffekt. Prøv igjen!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;168,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004138;Normal/Akutt;Lyser på output error;004034;Diatermi, universal, komplett;10128;28.04.2000;;;;19.11.1997;19.11.1997;Rune Otto Andreassen (ANRO);"Ny software installert, VER.1.05                                              
TEST 16-12:  Auto Cut: 0..1, Skop: pulslengde = 180ns. -> justert TP16 til    
200ns. => Øket uteffekt fra 114W til 121W på FORCED COAG.                     
TEST 16-9( 11.3 NE-monitor: Resistanse): justert TP9 (kalibrert)              
Funksjons- og sikkerhetstestet ihht. Safety Checks. OK!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;336,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004172;Normal/Akutt;Ønsker sjekk. Pasient fikk støt.;001886;Diatermi, universal, komplett;Surgistat;;;;;11.12.1996;11.12.1996;Rune Otto Andreassen (ANRO);"Testet. Funksjonskontroll -> OK!  Meditest -> OK!                             
Feil kan muligens ligge i defekte sikkerhets-kondensatorer i utgang.          
Prøv igjen.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;48,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004173;Normal/Akutt;Error 3;004028;Diatermi, universal, komplett;10128;;;;;21.11.1996;21.11.1996;Rune Otto Andreassen (ANRO);"Feilmelding oppstår ikke med jevne mellomrom. I utgangspunktet vanskelig å si 
hvor feilen ligger. Servicemanual sier Bytt  ST-generator, men etter lengre 
tids testing finner jeg det sannsynlig at feil kan ligge i fotpedal. Ved å    
bevege fotpedal (COAG)                                                        
opp og ned UTEN at bryter blir deaktivert, fikk jeg ERR.3 (noen ganger også   
ERR.33).                                                                      
Justerte litt på bryter slik at dødgang ble mindre. Fikk også ERR.1         
ved aktivering av CUT (ved aktivering veldig seint). Sendt apparat opp igjen, 
men ba avd. bytte fotpedalmed annet app. Venter på tilbakemelding fra avd.    
Meditest: OK! Feil kan skyldes prelling i fotbryter.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;192,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004174;Normal/Akutt;Ødelagt kabel.;004396;Diatermi, universal, komplett;10128;;;;;20.11.1996;20.11.1996;Rune Otto Andreassen (ANRO);"Kortet inn på nettkabel. Hadde ikke noen i samme lengde. Prøv igjen!          
Sikkerhets-sjekk: OK!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;24,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004179;Normal/Akutt;ERROR 3 på display.;004028;Diatermi, universal, komplett;10128;;;;;05.11.1996;05.11.1996;Rune Otto Andreassen (ANRO);"Ingen feil funnet. Testet! Prøv igjen!                                        
Se forøvrig notater!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;120,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004180;Normal/Akutt;Pedal gul funker ikke.;004031;Diatermi, universal, komplett;10128;;;;;28.10.1996;28.10.1996;Rune Otto Andreassen (ANRO);"Brudd i 2 ledere ved inngang til pedal. Kortet inn og loddet. Testet:         
OK!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;72,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004182;Normal/Akutt;Ønsker kontroll av apparatet etter fall i gulvet.;001382;Diatermi, universal, komplett;Surgistat;;;;;02.10.1996;02.10.1996;Rune Otto Andreassen (ANRO);"Rettet opp chassis. Sjekket om evt. løse deler -> OK!                         
Funksjons- og sikkerhetstest: OK!";"MTI MU mulig kassert ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;193;"MTI MU mulig kassert ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;24,00;"MTI MU mulig kassert ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004183;Normal/Akutt;Dødt apparat. Sikring gått;004702;Diatermi, universal, komplett;10128-009;18.01.2024;26.01.2025;;;30.09.1996;30.09.1996;Rune Otto Andreassen (ANRO);"Skiftet 4A nettsikring.                                                       
Testet -> sikring holdt.                                                      
Effekter -> OK!                                                               
Meditest -> OK!";"Eigersund poliklinikk ; Medisinsk avdeling ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;38;"Eigersund kirurgisk pol. ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;120,00;"Eigersund poliklinikk ; Medisinsk avdeling ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST004184;Normal/Akutt;Ønsker sjekk av avtale med med.tekn.;004397;Diatermi, universal, komplett;10128;;;;;07.03.1996;07.03.1996;Rune Otto Andreassen (ANRO);"Justert pulsrep.freq. AUTO CUT: 35 -> 0..1, Pulsbredde: 200-205ns             
Ny software installert: VER.:1.05, TEST 7 -> ver.:3 =II (kun split-           
electrodes). Testet : OK!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;48,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005602;PV;Output Error;004395;Diatermi, universal, komplett;10128;15.09.1999;;;;15.09.1999;15.09.1999;Morten Ruud (rumo);"Verifisert feil.  Sendt til firma som reklamasjon.  De har byttet kontrollkort.  Kalibrert og funksjonstestet.
Sjekket effekt og tok el. sikkerhetstest når app. kom tilbake.  OK";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
